        Year	       Month	         Day	        Hour	     Weekday	      Minute	    N(total)	       N(he)	       N(li)	    N(st,he)	    N(st,li)	    N(wi,he)	    N(wi,li)	    N(su,he)	    N(su,li)	V_veh(he) (km/hr)	V_veh(li) (km/hr)	     T2m (C)	 Ts_road (C)	Ts_road_obs (C)	T_sub_mod (C)	      RH (%)	RHs_road (%)	    FF (m/s)	Rain (mm/hr)	Snow (mm/hr)	 Cloud cover	Net short rad (W/m^2)	Net long rad (W/m^2)	Incoming long rad (W/m^2)	Incoming short rad (W/m^2)	Sensible_road (W/m^2)	Latent_road (W/m^2)	Surface_heatflux_road (W/m^2)	Residual Energy (W/m^2)	Energy correction (W/m^2)	Wetness_road (mm)	Ice_road (mm)	Evaporation (mm/hr)	Drainage (mm/hr)	    f_q_road	   f_q_brake	     f_q_obs	M_sanding (g/m^2)	M_salting(na) (g/m^2)	M_salting(mg) (g/m^2)	Ploughing_road (0/1)	Cleaning_road (0/1)	Total emissions PM10 (g/km/hr)	Direct emissions PM10 (g/km/hr)	Suspended road emissions PM10 (g/km/hr)	Road dust PM200 mass (g/m^2)	Road sand PMall mass (g/m^2)	Road sand PM200 mass (g/m^2)	Road salt(na) mass (g/m^2)	Road salt(mg) mass (g/m^2)	Road wear (g/km/hr)	Tyre wear (g/km/hr)	Brake wear (g/km/hr)	Road dust production (g/km/hr)	Road dust sink (g/km/hr)	Emission factor PM10 (g/km/veh)	Total emissions PM2.5 (g/km/hr)	Direct emissions PM2.5 (g/km/hr)	Suspended road emissions PM2.5 (g/km/hr)	Emission factor PM2.5 (g/km/veh)	PM10_obs net (ug/m^3)	PM10_obs bg (ug/m^3)	PM10 mod total (ug/m^3)	PM10 mod total+ep (ug/m^3)	PM10 mod dust total (ug/m^3)	PM10 mod roadwear (ug/m^3)	PM10 mod tyrewear (ug/m^3)	PM10 mod brakewear (ug/m^3)	PM10 mod salt(na) (ug/m^3)	PM10 mod salt(mg) (ug/m^3)	PM10 mod sand (ug/m^3)	PM10 mod exhaust (ug/m^3)	PM25_obs net (ug/m^3)	PM25_obs bg (ug/m^3)	PM25 mod total (ug/m^3)	PM25 mod total+ep (ug/m^3)	PM25 mod dust total (ug/m^3)	PM25 mod roadwear (ug/m^3)	PM25 mod tyrewear (ug/m^3)	PM25 mod brakewear (ug/m^3)	PM25 mod salt(na) (ug/m^3)	PM25 mod salt(mg) (ug/m^3)	PM25 mod sand (ug/m^3)	PM25 mod exhaust (ug/m^3)
        2010	          12	          28	1.150000e+01	           3	           0	  7.0937e+02	  2.1281e+01	  6.8809e+02	  0.0000e+00	  2.2019e+02	  0.0000e+00	  4.0892e+02	  2.1281e+01	  5.8979e+01	  4.3558e+01	  4.3558e+01	 -5.5122e+00	 -6.4201e+00	 -5.0630e+00	 -8.0298e+00	  9.0879e+01	  9.3890e+01	  1.4343e+00	  0.0000e+00	  8.3333e-03	  9.9415e-01	  2.0730e+00	  1.1791e+01	  2.8432e+02	  2.4391e+00	 -5.5488e+00	 -1.1784e+00	  2.1128e+01	  0.0000e+00	  0.0000e+00	  2.2982e-01	  8.4227e-03	  3.3988e-04	  0.0000e+00	  1.0005e-04	  9.4207e-01	  0.0000e+00	  1.0417e+01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8510e+00	  3.1897e+00	  1.6613e+00	  1.8965e+02	  9.6030e+02	  1.5275e+02	  7.8588e-01	  0.0000e+00	  4.0570e+02	  4.7717e+01	  5.8573e+00	  7.7472e+03	  6.0058e+02	  2.4479e-02	  3.0152e+00	  1.9903e+00	  1.0250e+00	  2.1891e-02	  4.3786e+00	  1.0917e+01	  1.1344e+00	  4.0238e+00	  1.1344e+00	  3.7800e-03	  1.7832e-04	  1.1244e+00	  1.1362e-21	  0.0000e+00	  5.9849e-03	  2.8894e+00	  3.8918e+00	  7.0939e+00	  7.0459e-01	  3.5940e+00	  7.0459e-01	  3.0240e-04	  1.7832e-05	  7.0278e-01	  9.0894e-23	  0.0000e+00	  1.4962e-03	  2.8894e+00
        2010	          12	          29	1.150000e+01	           4	           0	  7.2807e+02	  2.1842e+01	  7.0623e+02	  0.0000e+00	  2.2599e+02	  0.0000e+00	  4.1970e+02	  2.1842e+01	  6.0534e+01	  4.4216e+01	  4.4216e+01	 -4.4983e+00	 -5.6017e+00	 -4.3620e+00	 -7.1944e+00	  9.0030e+01	  9.4455e+01	  1.5003e+00	  0.0000e+00	  8.3333e-03	  9.1954e-01	  3.3716e+00	  5.7602e+00	  2.8175e+02	  4.2398e+00	 -7.5332e+00	 -1.3774e+00	  1.8536e+01	  0.0000e+00	  0.0000e+00	  2.3233e-01	  5.4372e-02	  1.9736e-04	  0.0000e+00	  8.0298e-05	  9.2704e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2241e+00	  3.4251e+00	  1.7990e+00	  1.9758e+02	  1.0786e+03	  1.6012e+02	  2.6588e-01	  0.0000e+00	  4.2231e+02	  4.9671e+01	  5.9813e+00	  4.7392e+02	  6.3893e+02	  2.4815e-02	  3.2398e+00	  2.1358e+00	  1.1040e+00	  2.2090e-02	  7.1642e+00	  1.1687e+01	  1.0597e+00	  3.7706e+00	  1.0597e+00	  3.1039e-03	  1.4607e-04	  1.0513e+00	  0.0000e+00	  0.0000e+00	  5.1323e-03	  2.7109e+00	  5.2167e+00	  8.1085e+00	  6.5862e-01	  3.3695e+00	  6.5862e-01	  2.4831e-04	  1.4607e-05	  6.5707e-01	  0.0000e+00	  0.0000e+00	  1.2830e-03	  2.7109e+00
        2010	          12	          30	1.150000e+01	           5	           0	  7.6804e+02	  2.3041e+01	  7.4500e+02	  0.0000e+00	  2.3840e+02	  0.0000e+00	  4.4274e+02	  2.3041e+01	  6.3857e+01	  4.3408e+01	  4.3408e+01	 -6.9261e+00	 -6.7254e+00	 -5.2368e+00	 -6.6744e+00	  8.8955e+01	  9.3427e+01	  1.7247e+00	  0.0000e+00	  1.2500e-02	  8.6507e-01	  4.1449e+00	 -4.8985e+00	  2.6669e+02	  5.4582e+00	  3.6045e+00	  2.2782e+00	 -4.5983e+00	  0.0000e+00	  0.0000e+00	  9.4880e-02	  1.1635e-01	  1.2457e-03	  0.0000e+00	  1.4597e-03	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.1247e+00	  4.0041e+00	  3.1217e+00	  1.9787e+02	  1.0572e+03	  1.5968e+02	  1.6534e-01	  0.0000e+00	  4.4614e+02	  5.2474e+01	  6.3063e+00	  4.9963e+02	  7.0863e+01	  2.6918e-02	  3.8298e+00	  2.3827e+00	  1.4482e+00	  2.2628e-02	  3.8876e+00	  6.0376e+00	  1.5596e+00	  4.6641e+00	  1.5596e+00	  9.3298e-02	  4.3847e-03	  1.3096e+00	  0.0000e+00	  0.0000e+00	  1.5238e-01	  3.1044e+00	  4.1499e+00	  4.3907e+00	  8.6448e-01	  3.9689e+00	  8.6448e-01	  7.4638e-03	  4.3847e-04	  8.1848e-01	  0.0000e+00	  0.0000e+00	  3.8094e-02	  3.1044e+00
        2010	          12	          31	1.150000e+01	           6	           0	  5.0833e+02	  1.5250e+01	  4.9308e+02	  0.0000e+00	  1.5778e+02	  0.0000e+00	  2.9303e+02	  1.5250e+01	  4.2264e+01	  4.5277e+01	  4.5277e+01	 -5.5892e+00	 -7.4544e+00	 -6.2303e+00	 -6.9907e+00	  8.6590e+01	  9.1936e+01	  1.8714e+00	  0.0000e+00	  5.4167e-02	  1.9420e-01	  6.1363e+00	 -3.0726e+01	  2.3760e+02	  2.1059e+01	 -1.4653e+01	 -6.5404e+00	 -6.1101e+00	  0.0000e+00	  0.0000e+00	  1.6436e-01	  3.9363e-01	  0.0000e+00	  3.8994e-03	  2.7299e-09	  8.2198e-01	  0.0000e+00	  0.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.9001e+00	  1.8789e+00	  1.0213e+00	  1.9828e+02	  1.0446e+03	  1.5943e+02	  4.8521e+00	  0.0000e+00	  3.1010e+02	  3.6474e+01	  4.0975e+00	  3.4851e+02	  5.0506e+02	  2.3345e-02	  1.8126e+00	  1.1743e+00	  6.3830e-01	  2.1206e-02	  2.9515e+00	  3.3418e+00	  5.0444e-01	  1.9761e+00	  5.0444e-01	  8.3555e-08	  3.9222e-09	  5.0444e-01	  0.0000e+00	  0.0000e+00	  1.3494e-07	  1.4717e+00	  2.4694e+00	  2.1018e+00	  3.1527e-01	  1.7870e+00	  3.1527e-01	  6.6844e-09	  3.9222e-10	  3.1527e-01	  0.0000e+00	  0.0000e+00	  3.3735e-08	  1.4717e+00
        2011	           1	           1	1.150000e+01	           7	           0	  5.5084e+02	  1.6525e+01	  5.3432e+02	  0.0000e+00	  1.7098e+02	  0.0000e+00	  3.6334e+02	  1.6525e+01	  0.0000e+00	  4.4708e+01	  4.4708e+01	 -1.4624e+00	 -3.2746e+00	 -3.1777e+00	 -6.2992e+00	  9.0838e+01	  9.6286e+01	  2.6857e+00	  0.0000e+00	  5.0000e-02	  8.7784e-01	  3.9006e+00	  6.2028e+00	  2.9175e+02	  5.0268e+00	 -2.2545e+01	 -7.1315e+00	  3.3683e+01	  0.0000e+00	  0.0000e+00	  5.1601e-01	  1.1910e-01	  3.2889e-04	  8.9237e-02	  1.5618e-11	  2.5013e-01	  0.0000e+00	  1.0417e+01	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.7650e-01	  5.6631e-01	  3.1019e-01	  1.9749e+02	  9.6354e+02	  1.5842e+02	  1.0434e+01	  0.0000e+00	  3.2989e+02	  3.8800e+01	  4.4719e+00	  7.6643e+03	  1.6968e+03	  1.9231e-02	  5.4781e-01	  3.5394e-01	  1.9387e-01	  1.8635e-02	  4.2180e+00	  7.3774e+00	  8.6045e-02	  1.2931e+00	  8.6045e-02	  2.6126e-10	  1.2240e-11	  8.6045e-02	  2.7229e-35	  0.0000e+00	  4.2726e-10	  1.2070e+00	  3.3348e+00	  5.8999e+00	  5.3778e-02	  1.2608e+00	  5.3778e-02	  2.0901e-11	  1.2240e-12	  5.3778e-02	  2.1783e-36	  0.0000e+00	  1.0681e-10	  1.2070e+00
        2011	           1	           2	1.150000e+01	           1	           0	  4.5577e+02	  1.3673e+01	  4.4209e+02	  0.0000e+00	  1.4147e+02	  0.0000e+00	  3.0062e+02	  1.3673e+01	  0.0000e+00	  4.5465e+01	  4.5465e+01	 -3.7326e+00	 -4.5824e+00	 -3.7468e+00	 -5.3275e+00	  8.7170e+01	  9.5255e+01	  1.6881e+00	  0.0000e+00	  0.0000e+00	  8.0752e-01	  5.1228e+00	 -4.6392e+00	  2.7563e+02	  7.1633e+00	 -7.1583e+00	  5.4961e-01	  7.0954e+00	  0.0000e+00	  0.0000e+00	  2.2522e-01	  1.0727e-01	  1.1505e-03	  0.0000e+00	  3.2224e-05	  9.7987e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.3354e+00	  2.1591e+00	  1.1763e+00	  2.0791e+02	  1.1343e+03	  1.6867e+02	  3.7627e+00	  0.0000e+00	  2.7328e+02	  3.2143e+01	  3.6983e+00	  3.0658e+02	  7.5445e+02	  2.4958e-02	  2.0780e+00	  1.3482e+00	  7.2982e-01	  2.2199e-02	  4.4579e+00	  4.1907e+00	  5.4886e-01	  1.8725e+00	  5.4886e-01	  1.0563e-03	  4.9430e-05	  5.4597e-01	  0.0000e+00	  0.0000e+00	  1.7872e-03	  1.3236e+00	  3.5695e+00	  2.2472e+00	  3.4177e-01	  1.6654e+00	  3.4177e-01	  8.4506e-05	  4.9430e-06	  3.4123e-01	  0.0000e+00	  0.0000e+00	  4.4681e-04	  1.3236e+00
        2011	           1	           3	1.150000e+01	           2	           0	  6.5612e+02	  1.9683e+01	  6.3643e+02	  0.0000e+00	  2.0366e+02	  0.0000e+00	  4.3277e+02	  1.9683e+01	  0.0000e+00	  4.1445e+01	  4.1445e+01	 -6.5326e+00	 -6.2742e+00	 -5.5919e+00	 -5.2703e+00	  8.6645e+01	  9.3432e+01	  1.3357e+00	  0.0000e+00	  0.0000e+00	  6.6542e-01	  6.5721e+00	 -2.0308e+01	  2.5325e+02	  1.0652e+01	  3.6572e+00	  3.0668e+00	 -1.8566e+01	  0.0000e+00	  0.0000e+00	  4.4694e-02	  1.0488e-01	  1.7693e-03	  0.0000e+00	  7.2113e-03	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  8.5424e+00	  3.8931e+00	  4.6521e+00	  2.0781e+02	  1.1027e+03	  1.6810e+02	  1.9954e+00	  0.0000e+00	  3.4741e+02	  4.0861e+01	  5.5608e+00	  3.8776e+02	  3.6554e+01	  3.0664e-02	  3.7040e+00	  2.1303e+00	  1.5766e+00	  2.3290e-02	  4.7290e+00	  4.7222e+00	  2.5286e+00	  6.2627e+00	  2.5286e+00	  3.5677e-01	  1.6677e-02	  1.5578e+00	  4.6835e-19	  0.0000e+00	  5.9737e-01	  3.7341e+00	  4.1680e+00	  2.1785e+00	  1.1532e+00	  4.8873e+00	  1.1532e+00	  2.8542e-02	  1.6677e-03	  9.7362e-01	  3.7455e-20	  0.0000e+00	  1.4934e-01	  3.7341e+00
        2011	           1	           4	1.150000e+01	           3	           0	  7.5660e+02	  2.2698e+01	  7.3390e+02	  0.0000e+00	  2.3485e+02	  0.0000e+00	  4.9905e+02	  2.2698e+01	  0.0000e+00	  4.1644e+01	  4.1644e+01	 -5.8706e+00	 -6.7643e+00	 -6.1020e+00	 -5.9676e+00	  8.6662e+01	  9.2933e+01	  1.0488e+00	  0.0000e+00	  2.0833e-02	  5.6800e-01	  7.1591e+00	 -2.0837e+01	  2.5020e+02	  1.2742e+01	 -5.6866e+00	 -2.3958e+00	 -5.4604e+00	  0.0000e+00	  0.0000e+00	  9.7490e-02	  1.5750e-01	  3.7023e-04	  0.0000e+00	  6.3327e-03	  9.6256e-01	  0.0000e+00	  1.0417e+01	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.7643e+00	  3.9421e+00	  2.8232e+00	  2.1925e+02	  1.3008e+03	  1.7888e+02	  6.4438e+00	  0.0000e+00	  4.0475e+02	  4.7606e+01	  6.3912e+00	  7.7452e+03	  3.3345e+02	  2.6582e-02	  3.6273e+00	  2.3532e+00	  1.2751e+00	  2.2436e-02	  5.8932e+00	  1.1307e+01	  2.2224e+00	  6.1174e+00	  2.2224e+00	  2.2179e-01	  1.0365e-02	  1.6161e+00	  2.2667e-23	  0.0000e+00	  3.7412e-01	  3.8950e+00	  5.0456e+00	  6.5191e+00	  1.1224e+00	  5.0174e+00	  1.1224e+00	  1.7743e-02	  1.0365e-03	  1.0101e+00	  1.8127e-24	  0.0000e+00	  9.3530e-02	  3.8950e+00
        2011	           1	           5	1.150000e+01	           4	           0	  7.6603e+02	  2.2981e+01	  7.4304e+02	  0.0000e+00	  2.3777e+02	  0.0000e+00	  5.0527e+02	  2.2981e+01	  0.0000e+00	  4.2643e+01	  4.2643e+01	 -6.9300e-01	 -3.2811e+00	 -2.1116e+00	 -5.5378e+00	  9.4269e+01	  9.6250e+01	  1.3207e+00	  0.0000e+00	  6.2500e-02	  8.5646e-01	  4.6803e+00	  7.9873e+00	  2.9350e+02	  6.2355e+00	 -1.1077e+01	 -6.1942e+00	  2.4699e+01	  0.0000e+00	  0.0000e+00	  4.6993e-01	  1.0611e-01	  0.0000e+00	  4.4106e-02	  6.0231e-09	  3.1819e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5690e+00	  1.7421e+00	  8.2691e-01	  2.1937e+02	  1.2253e+03	  1.7860e+02	  4.3711e+00	  0.0000e+00	  4.3023e+02	  5.0602e+01	  6.3656e+00	  4.8530e+02	  1.9669e+03	  2.0994e-02	  1.6056e+00	  1.0888e+00	  5.1682e-01	  1.9736e-02	  1.8082e+00	  8.9022e+00	  2.6791e-01	  1.4650e+00	  2.6791e-01	  2.4842e-07	  1.1584e-08	  2.6791e-01	  0.0000e+00	  0.0000e+00	  4.3632e-07	  1.1971e+00	  5.5842e+00	  3.0959e+00	  1.6744e-01	  1.3646e+00	  1.6744e-01	  1.9874e-08	  1.1584e-09	  1.6744e-01	  0.0000e+00	  0.0000e+00	  1.0908e-07	  1.1971e+00
        2011	           1	           6	1.150000e+01	           5	           0	  5.4267e+02	  1.6280e+01	  5.2639e+02	  0.0000e+00	  1.6844e+02	  0.0000e+00	  3.5794e+02	  1.6280e+01	  0.0000e+00	  4.4803e+01	  4.4803e+01	 -1.0837e+00	 -2.1723e+00	 -1.7147e+00	 -4.3908e+00	  8.9020e+01	  9.7406e+01	  2.6075e+00	  0.0000e+00	  2.5833e-01	  9.9747e-01	  1.1507e+00	  1.3645e+01	  3.0397e+02	  1.3538e+00	 -1.3761e+01	  5.2557e-01	  2.0061e+01	  0.0000e+00	  0.0000e+00	  5.5656e-01	  4.7384e-01	  4.1939e-03	  6.0702e-02	  1.4624e-09	  1.9139e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1667e-02	  0.0000e+00	  5.9939e-01	  3.8887e-01	  2.1051e-01	  2.1670e+02	  9.4664e+02	  1.7583e+02	  4.8989e-01	  0.0000e+00	  3.2349e+02	  3.8048e+01	  4.4133e+00	  3.6566e+02	  2.9231e+03	  1.8745e-02	  3.7462e-01	  2.4305e-01	  1.3157e-01	  1.8330e-02	  3.2274e+00	  1.5738e+01	  7.9517e-03	  3.7541e-01	  7.9517e-03	  1.4754e-10	  6.8716e-12	  7.9517e-03	  3.5643e-30	  0.0000e+00	  2.5597e-10	  3.6746e-01	  3.5322e+00	  1.3298e+01	  4.9698e-03	  3.7243e-01	  4.9698e-03	  1.1803e-11	  6.8716e-13	  4.9698e-03	  2.8514e-31	  0.0000e+00	  6.3993e-11	  3.6746e-01
        2011	           1	           7	1.150000e+01	           6	           0	  7.5445e+02	  2.2633e+01	  7.3182e+02	  0.0000e+00	  2.3418e+02	  0.0000e+00	  4.9764e+02	  2.2633e+01	  0.0000e+00	  4.3931e+01	  4.3931e+01	  1.1735e-01	 -1.2347e+00	 -1.1228e+00	 -3.2520e+00	  8.9414e+01	  9.8596e+01	  2.0195e+00	  8.3333e-03	  0.0000e+00	  8.7525e-01	  4.6382e+00	  4.0159e+00	  2.9860e+02	  6.0904e+00	 -1.2308e+01	  1.2943e+00	  2.2072e+01	  0.0000e+00	  0.0000e+00	  4.6269e-01	  3.3450e-02	  5.2161e-03	  7.1514e-03	  1.0267e-06	  2.9762e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8445e+00	  1.1693e+00	  6.7515e-01	  2.1372e+02	  5.9827e+02	  1.7284e+02	  4.2336e-02	  0.0000e+00	  4.3233e+02	  5.0850e+01	  6.2252e+00	  4.8822e+02	  7.4512e+02	  2.0085e-02	  1.1525e+00	  7.3077e-01	  4.2175e-01	  1.9168e-02	  4.3701e+00	  8.4110e+00	  2.3399e-01	  1.9799e+00	  2.3399e-01	  2.7746e-05	  1.2886e-06	  2.3391e-01	  6.4474e-33	  0.0000e+00	  4.6742e-05	  1.7459e+00	  3.9517e+00	  4.3592e+00	  1.4621e-01	  1.8921e+00	  1.4621e-01	  2.2197e-06	  1.2886e-07	  1.4619e-01	  5.1578e-34	  0.0000e+00	  1.1685e-05	  1.7459e+00
        2011	           1	           8	1.150000e+01	           7	           0	  6.2520e+02	  1.8756e+01	  6.0644e+02	  0.0000e+00	  1.9406e+02	  0.0000e+00	  4.1238e+02	  1.8756e+01	  0.0000e+00	  4.7123e+01	  4.7123e+01	 -9.1900e-01	 -1.8313e+00	 -1.9180e+00	 -2.7670e+00	  9.1867e+01	  9.7434e+01	  1.8525e+00	  2.5000e-02	  0.0000e+00	  8.1497e-01	  5.4767e+00	 -2.4419e+00	  2.8923e+02	  7.5328e+00	 -1.0004e+01	 -3.4833e+00	  1.6731e+01	  0.0000e+00	  0.0000e+00	  1.9491e-01	  8.3480e-02	  1.0052e-06	  1.1251e-02	  6.7193e-05	  8.4163e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1280e+00	  2.5619e+00	  1.5661e+00	  2.1354e+02	  5.8026e+02	  1.7203e+02	  1.8247e-02	  0.0000e+00	  3.9170e+02	  4.6070e+01	  4.9867e+00	  4.3976e+02	  6.0995e+02	  2.4243e-02	  2.5588e+00	  1.5974e+00	  9.6148e-01	  2.1733e-02	  2.1834e+00	  5.8530e+00	  2.9295e-01	  9.8712e-01	  2.9295e-01	  6.1576e-04	  2.8586e-05	  2.9127e-01	  0.0000e+00	  0.0000e+00	  1.0329e-03	  6.9418e-01	  2.1583e+00	  3.7793e+00	  1.8236e-01	  8.7653e-01	  1.8236e-01	  4.9260e-05	  2.8586e-06	  1.8204e-01	  0.0000e+00	  0.0000e+00	  2.5823e-04	  6.9418e-01
        2011	           1	           9	1.150000e+01	           1	           0	  5.9077e+02	  1.7723e+01	  5.7305e+02	  0.0000e+00	  1.8338e+02	  0.0000e+00	  3.8968e+02	  1.7723e+01	  0.0000e+00	  4.7668e+01	  4.7668e+01	  1.7213e+00	 -4.2853e-02	  2.7934e-01	 -1.7821e+00	  9.3074e+01	  9.9518e+01	  2.1837e+00	  8.3333e-03	  0.0000e+00	  5.0810e-01	  8.2276e+00	 -1.7008e+01	  2.8285e+02	  1.6162e+01	 -1.7913e+01	 -6.4128e+00	  1.7858e+01	  0.0000e+00	  0.0000e+00	  4.2430e-01	  9.7593e-02	  1.8525e-03	  1.8216e-02	  4.1558e-09	  3.4281e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.7162e+00	  1.0765e+00	  6.3964e-01	  2.1275e+02	  5.5377e+02	  1.7078e+02	  5.1775e-03	  0.0000e+00	  3.7575e+02	  4.4194e+01	  4.6832e+00	  4.2349e+02	  7.5263e+02	  2.0545e-02	  1.0726e+00	  6.7283e-01	  3.9977e-01	  1.9456e-02	  1.8441e+00	  7.0278e+00	  1.7151e-01	  8.5526e-01	  1.7151e-01	  1.1723e-07	  5.4317e-09	  1.7151e-01	  0.0000e+00	  0.0000e+00	  1.9258e-07	  6.8375e-01	  2.8455e+00	  4.0795e+00	  1.0719e-01	  7.9094e-01	  1.0719e-01	  9.3786e-09	  5.4317e-10	  1.0719e-01	  0.0000e+00	  0.0000e+00	  4.8144e-08	  6.8375e-01
        2011	           1	          10	1.150000e+01	           2	           0	  7.7260e+02	  2.3178e+01	  7.4942e+02	  0.0000e+00	  2.3982e+02	  0.0000e+00	  5.0961e+02	  2.3178e+01	  0.0000e+00	  4.5314e+01	  4.5314e+01	  2.1907e+00	 -2.8091e-01	 -7.1028e-01	 -1.2916e+00	  7.5455e+01	  9.5884e+01	  3.2139e+00	  0.0000e+00	  0.0000e+00	  2.5736e-01	  7.9278e+00	 -2.5323e+01	  2.7317e+02	  2.3156e+01	 -3.8820e+01	  7.3122e+00	  1.4144e+01	  0.0000e+00	  0.0000e+00	  1.4134e-01	  3.7581e-02	  1.0315e-02	  0.0000e+00	  3.8530e-01	  9.1402e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1740e+02	  4.9519e+01	  2.6812e+02	  2.1180e+02	  4.6423e+02	  1.6949e+02	  2.3131e-03	  0.0000e+00	  4.5955e+02	  5.4051e+01	  6.2884e+00	  3.4003e+02	  1.9048e+03	  4.2877e-01	  6.0842e+01	  6.0140e+00	  5.5069e+01	  9.6701e-02	  2.3000e+00	  9.2610e+00	  1.9340e+01	  2.0520e+01	  1.9340e+01	  7.0644e+00	  3.2691e-01	  4.9610e-01	  2.0400e-22	  0.0000e+00	  1.1453e+01	  1.1793e+00	  2.3864e+00	  3.7668e+00	  3.7711e+00	  4.9504e+00	  3.7711e+00	  5.6515e-01	  3.2691e-02	  3.1006e-01	  1.6320e-23	  0.0000e+00	  2.8632e+00	  1.1793e+00
        2011	           1	          11	1.150000e+01	           3	           0	  8.0270e+02	  2.4081e+01	  7.7862e+02	  0.0000e+00	  2.7220e+02	  0.0000e+00	  5.0642e+02	  2.4081e+01	  0.0000e+00	  4.5141e+01	  4.5141e+01	  1.2122e-01	 -1.0516e+00	 -1.1451e+00	 -9.5583e-01	  7.9749e+01	  8.6737e+01	  2.3736e+00	  0.0000e+00	  0.0000e+00	  3.5735e-01	  8.5737e+00	 -2.8450e+01	  2.6696e+02	  2.1128e+01	 -1.3538e+01	 -2.1464e-01	 -4.6298e+00	  0.0000e+00	  0.0000e+00	  3.3846e-03	  7.9565e-03	  2.6204e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.0399e+02	  1.1527e+02	  5.8925e+02	  2.0758e+02	  2.1395e+02	  1.6581e+02	  1.8915e-03	  0.0000e+00	  5.1036e+02	  5.5352e+01	  6.5686e+00	  1.4336e+02	  3.2698e+03	  8.9533e-01	  1.3084e+02	  1.1452e+01	  1.1992e+02	  1.8131e-01	  2.1996e+00	  9.4679e+00	  5.3579e+01	  5.4698e+01	  5.3579e+01	  2.0416e+01	  9.1484e-01	  4.6390e-01	  0.0000e+00	  0.0000e+00	  3.1784e+01	  1.1186e+00	  2.9776e+00	  4.3085e+00	  9.9607e+00	  1.1079e+01	  9.9607e+00	  1.6333e+00	  9.1484e-02	  2.8994e-01	  0.0000e+00	  0.0000e+00	  7.9460e+00	  1.1186e+00
        2011	           1	          12	1.150000e+01	           4	           0	  8.4216e+02	  2.5265e+01	  8.1689e+02	  0.0000e+00	  2.8591e+02	  0.0000e+00	  5.3098e+02	  2.5265e+01	  0.0000e+00	  4.5154e+01	  4.5154e+01	  1.4510e-01	 -2.1419e-01	 -4.9103e-01	 -8.2015e-01	  9.2325e+01	  9.8747e+01	  1.6872e+00	  1.0000e-01	  8.3333e-03	  9.4980e-01	  3.3182e+00	  6.4543e+00	  3.0541e+02	  4.0003e+00	 -2.1305e-01	  5.1685e+00	  6.2148e+00	  0.0000e+00	  0.0000e+00	  2.7757e-01	  6.6930e-02	  6.0140e-03	  7.5397e-02	  2.3038e-01	  6.2086e-01	  0.0000e+00	  0.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0988e+02	  1.9206e+01	  9.0760e+01	  2.0332e+02	  1.6711e+02	  1.6200e+02	  4.3038e+00	  0.0000e+00	  5.3594e+02	  5.8054e+01	  6.8923e+00	  5.3294e+02	  1.9396e+03	  1.4822e-01	  2.1303e+01	  2.6022e+00	  1.8784e+01	  4.3034e-02	  3.7614e+00	  8.4057e+00	  4.6552e+00	  6.9514e+00	  4.6552e+00	  1.7067e+00	  7.6307e-02	  2.4469e-01	  0.0000e+00	  0.0000e+00	  2.6275e+00	  2.2962e+00	  4.3091e+00	  5.6460e+00	  9.5396e-01	  3.2502e+00	  9.5396e-01	  1.3653e-01	  7.6307e-03	  1.5293e-01	  0.0000e+00	  0.0000e+00	  6.5687e-01	  2.2962e+00
